kind,volume,contained,katz_tao_ratio,frostman_ratio,a,b,thickness
slab,0.23148332716912756,0,0.0,0.0,,,0.08100119175072623
slab,0.1949731717298519,0,0.0,0.0,,,0.063
slab,0.2945563263688985,0,0.0,0.0,,,0.1041459216672686
slab,0.5636922861393008,0,0.0,0.0,,,0.36592877637782695
slab,2.1558150743354076,13,0.02170872657731436,0.12562920472982847,,,0.7777663345235303
slab,1.3163644625312303,0,0.0,0.0,,,0.6049204711181684
slab,0.2289572819730571,0,0.0,0.0,,,0.08100119175072623
slab,0.28157119678471276,0,0.0,0.0,,,0.1721646507924579
slab,0.2636902752319248,0,0.0,0.0,,,0.1041459216672686
slab,0.28013993990305297,0,0.0,0.0,,,0.1041459216672686
slab,0.07335952483732089,0,0.0,0.0,,,0.063
slab,0.3633097097098221,0,0.0,0.0,,,0.22135780780216993
slab,2.8783735830130786,23,0.028766245107532236,0.16647132585377453,,,1.0
slab,0.24663492576804297,0,0.0,0.0,,,0.08100119175072623
slab,1.3451836532218209,0,0.0,0.0,,,0.7777663345235303
slab,1.275374698083581,0,0.0,0.0,,,0.4704867774998251
slab,0.37845717826132286,0,0.0,0.0,,,0.13390386938137366
slab,1.103309180153087,0,0.0,0.0,,,0.6049204711181684
slab,0.7958428303770203,0,0.0,0.0,,,0.2846070831000631
slab,0.14097981493092804,0,0.0,0.0,,,0.08100119175072623
slab,1.6933145526638793,3,0.006378023494223041,0.036909858184161114,,,0.6049204711181684
slab,0.18646155000028752,0,0.0,0.0,,,0.08100119175072623
slab,0.516825388910031,0,0.0,0.0,,,0.1721646507924579
slab,0.3076126063115624,0,0.0,0.0,,,0.1041459216672686
slab,0.3047439431430935,0,0.0,0.0,,,0.1041459216672686
slab,0.9414382773143228,0,0.0,0.0,,,0.6049204711181684
